id,Company Name,Cmt_day,Title,What I liked,Suggestions for improvement,Rating,Salary & benefits,Training & learning,Management cares about me,Culture & fun,Office & workspace,Recommend?,raw_review_text,clean_basic_text,pos_w,neg_w,pos_e,neg_e,total_we,sentiment_ratio,clean_advance_text,sentiment
373,SAPO,October 2019,Sếp tâm lý,"Môi trường làm việc trẻ trung năng động. Sếp nhiệt tình, quan tâm nhân viên. Mọi người chơi với nhau rất là vui vẻ","Các quy định và phạt khá là cứng nhắc và gây khó chịu
Khônh có chính sách OT và làm thêm giờ. Mới có OT nhưng khá là khó và hạn chế",4,1,3,5,5,4,Yes,"Sếp tâm lý . Môi trường làm việc trẻ trung năng động. Sếp nhiệt tình, quan tâm nhân viên. Mọi người chơi với nhau rất là vui vẻ . Các quy định và phạt khá là cứng nhắc và gây khó chịu
Khônh có chính sách OT và làm thêm giờ. Mới có OT nhưng khá là khó và hạn chế",sếp tâm lý môi trường làm việc trẻ trung năng động sếp nhiệt tình quân tâm nhân viên mọi người chơi với nhau rất là vui vẻ các quy định và phạt khá là cứng nhắc và gây khó chịu khônh có chính sách làm thêm giờ và làm thêm giờ mới có làm thêm giờ nhưng khá là khó và hạn chế,4,1,0,0,5,0.6,sếp tâm_lý môi_trường làm_việc trẻ trung_năng động_sếp nhiệt_tình quân_tâm vui_vẻ quy_định phạt cứng_nhắc khó_chịu khônh chính_sách hạn_chế,Positive
373,SAPO,September 2019,Phù hợp với sinh viên mới ra trường,Đồng nghiệp trẻ trung. Được học những công nghệ mới. Cải thiện trình độ nhanh nhờ áp lực,"Công việc áp lực, đòi hỏi sự tập trung và thời gian. Không có thời gian rảnh làm việc gì khác
Trả lương không rõ ràng. Gần đây mới có chế độ OT .............",4,4,4,4,4,4,Yes,"Phù hợp với sinh viên mới ra trường . Đồng nghiệp trẻ trung. Được học những công nghệ mới. Cải thiện trình độ nhanh nhờ áp lực . Công việc áp lực, đòi hỏi sự tập trung và thời gian. Không có thời gian rảnh làm việc gì khác
Trả lương không rõ ràng. Gần đây mới có chế độ OT .............",phù hợp với sinh viên mới ra trường đồng nghiệp trẻ trung được học những công nghệ mới cải thiện trình độ nhanh chóng nhờ áp lực công việc áp lực đòi hỏi sự tập trung và thời gian không có thời gian rảnh làm việc gì khác trả lương không rõ ràng gần đây mới có chế độ làm thêm giờ,3,4,0,0,7,-0.1429,sinh_viên trường đồng_nghiệp trẻ_trung học công_nghệ cải_thiện trình_độ nhanh_chóng áp_lực công_việc áp_lực đòi_hỏi không rảnh lương không rõ_ràng chế_độ,Positive
373,SAPO,August 2019,Review của 1 cựu trưởng nhóm,"- Môi trường tốt để rèn luyện sức chịu đựng bản thân, cả về sức chịu đựng stress lẫn áp lực trong công việc
- Đội truyền thông nội bộ làm tốt công tác truyền thông trong công ty, xây dựng dc concept chuyên nghiệp. Dễ lấy dc cảm tình của mọi người khi mới tiếp xúc với cty này","- Lãnh đạo ko care đến nhân viên, đừng nhìn vào thông tin tuyển dụng họ cung cấp mà bị đánh lừa. Bạn nào còn mơ tưởng đến 1 môi trường hoà đồng, sếp lắng nghe nhân viên như lời tuyển dụng họ lăng sê thì quên đi.
- Những đóng góp, góp ý của bạn sẽ không dc lắng nghe, đôi khi còn dẫn đến việc bạn bị cho nghỉ việc.
- 2 quý đầu năm là mùa tuyển dụng. 2 quý cuối năm là mùa thanh lọc, giảm bớt biên chế nhân viên để đỡ tiền thưởng tết (mặc dù thưởng tết cũng chả có dc như nv mong đợi. Mình làm dc 5 năm ở đó, thưởng tết chưa bao giờ dc bằng 1 tháng lương cả, thường là 1/2 hoặc 3/4 thôi)
- Vị trí bạn có thể ứng tuyển mà không bị ảnh hưởng nhiều: Kỹ thuật core hệ thống, thiết kế
- Vị trí nhiều áp lực, stress, hay biến động và khả năng out cao: CSKH, Dịch vụ, Sale
Những thông tin này mình đánh giá tại thời điểm cách đây hơn 1 năm, lúc mình rời công ty này. Mọi thông tin mình đánh giá là từ góc nhìn của mình và một số đồng nghiệp khác (cũng từng làm tại Sapo). Nên là nếu công ty này có phản ánh những đánh giá của mình ko đúng thì cũng ko sai, vì mình ko làm lãnh đạo cấp cao, không bao quát toàn cục dc công ty, nhiều thông tin mình ko nắm dc. Nhưng mình có góc nhìn của 1 nhân viên làm từ thấp lên cao trong 5 năm, và 1 số đồng nghiệp làm dc 7-8 năm tại công ty này. Mình làm kỹ thuật, ko phải sale nên nếu bạn nào nghĩ đây là bài review của 1 sale (có thể là làm ăn bố láo) bị công ty đuổi, lên đây đánh giá bừa thì có thể ko xem.
OT ở đây ngoại trừ vào chủ nhật thì trầy trật mới dc hỗ trợ 50k ăn trưa ra, còn bình thường chả có gì, dc coi là tinh thần cống hiến.",2,1,2,1,2,3,No,"Review của 1 cựu trưởng nhóm . - Môi trường tốt để rèn luyện sức chịu đựng bản thân, cả về sức chịu đựng stress lẫn áp lực trong công việc
- Đội truyền thông nội bộ làm tốt công tác truyền thông trong công ty, xây dựng dc concept chuyên nghiệp. Dễ lấy dc cảm tình của mọi người khi mới tiếp xúc với cty này . - Lãnh đạo ko care đến nhân viên, đừng nhìn vào thông tin tuyển dụng họ cung cấp mà bị đánh lừa. Bạn nào còn mơ tưởng đến 1 môi trường hoà đồng, sếp lắng nghe nhân viên như lời tuyển dụng họ lăng sê thì quên đi.
- Những đóng góp, góp ý của bạn sẽ không dc lắng nghe, đôi khi còn dẫn đến việc bạn bị cho nghỉ việc.
- 2 quý đầu năm là mùa tuyển dụng. 2 quý cuối năm là mùa thanh lọc, giảm bớt biên chế nhân viên để đỡ tiền thưởng tết (mặc dù thưởng tết cũng chả có dc như nv mong đợi. Mình làm dc 5 năm ở đó, thưởng tết chưa bao giờ dc bằng 1 tháng lương cả, thường là 1/2 hoặc 3/4 thôi)
- Vị trí bạn có thể ứng tuyển mà không bị ảnh hưởng nhiều: Kỹ thuật core hệ thống, thiết kế
- Vị trí nhiều áp lực, stress, hay biến động và khả năng out cao: CSKH, Dịch vụ, Sale
Những thông tin này mình đánh giá tại thời điểm cách đây hơn 1 năm, lúc mình rời công ty này. Mọi thông tin mình đánh giá là từ góc nhìn của mình và một số đồng nghiệp khác (cũng từng làm tại Sapo). Nên là nếu công ty này có phản ánh những đánh giá của mình ko đúng thì cũng ko sai, vì mình ko làm lãnh đạo cấp cao, không bao quát toàn cục dc công ty, nhiều thông tin mình ko nắm dc. Nhưng mình có góc nhìn của 1 nhân viên làm từ thấp lên cao trong 5 năm, và 1 số đồng nghiệp làm dc 7-8 năm tại công ty này. Mình làm kỹ thuật, ko phải sale nên nếu bạn nào nghĩ đây là bài review của 1 sale (có thể là làm ăn bố láo) bị công ty đuổi, lên đây đánh giá bừa thì có thể ko xem.
OT ở đây ngoại trừ vào chủ nhật thì trầy trật mới dc hỗ trợ 50k ăn trưa ra, còn bình thường chả có gì, dc coi là tinh thần cống hiến.",đánh giá hiệu suất của 1 cựu trưởng nhóm môi trường tốt để rèn luyện sức chịu đựng bản thân cả về sức chịu đựng nhấn mạnh lẫn áp lực trọng công việc đội truyền thông nội bộ làm tốt công tác truyền thông trọng công ty xây dựng được ý tưởng chuyên nghiệp dễ lấy được cảm tình của mọi người khi mới tiếp xúc với công ty này lãnh đạo không quan tâm đến nhân viên đừng nhìn vào thông thiếc tuyển dụng họ cung cấp mà bị đánh lừa bạn nào còn mơ tưởng đến 1 môi trường hoà đồng sếp lắng nghệ nhân viên như lời tuyển dụng họ lăng sê thì quên đi những đóng góp góp ý của bạn sẽ không được lắng nghe đôi khi còn dẫn đến việc bạn bị cho nghỉ việc 2 quý đầu năm là mùa tuyển dụng 2 quý cuối năm là mùa thanh lọc giảm bớt biên chế nhân viên để đỡ tiền thưởng tết mặc dù thưởng tết cũng chả có được như nv mong đợi mình làm được 5 năm ở đó thưởng tết chưa bao giờ được bằng 1 tháng lương cả thường là 1 2 hoặc 3 4 thôi vị trí bạn có thể ứng tuyển mà không bị ảnh hưởng nhiều kỹ thuật cốt lõi hệ thống thiết kế vị trí nhiều áp lực stress cỏ khô biến động và khả năng ngoài cao cskh dịch vụ giảm giá những thông thiếc này mình đánh giá tại thời điểm cách đây hơn 1 năm lúc mình rời công ty này mọi thông thiếc mình đánh giá là từ góc nhìn của mình và một số đồng nghiệp khác cũng từng làm tại sapo nên là nếu công ty này có phản ánh những đánh giá của mình không đúng thì cũng không sai vì mình không làm lãnh đạo cấp cao không bao quát toàn cục được công ty nhiều thông thiếc mình không nắm dc nhưng mình có góc nhìn của 1 nhân viên làm từ thấp lên cao trọng 5 năm và 1 số đồng nghiệp làm được 7 8 năm tại công ty này mình làm kỹ thuật không phải giảm giá nên nếu bạn nào nghĩ đây là bài đánh giá hiệu suất của 1 giảm giá có thể là làm ăn bố láo bị công ty đuổi lên đây đánh giá bừa thì có thể không xem làm thêm giờ ở đây ngoại trừ vào chủ nhật thì trầy trật mới được hỗ trợ 50k ăn trưa ra còn bình thường chả có gì được coi là tinh thần cống hiến,6,6,0,0,12,0.0,hiệu_suất 1 cựu trưởng môi_trường tốt rèn_luyện sức chịu_đựng sức chịu_đựng nhấn_mạnh lẫn áp_lực_trọng công_việc đội truyền_thông nội_bộ tốt công_tác truyền_thông_trọng công_ty xây_dựng ý_tưởng chuyên_nghiệp cảm_tình tiếp_xúc công_ty lãnh_đạo không đừng thông_thiếc tuyển_dụng đánh_lừa mơ_tưởng 1 môi_trường hòa đồng_sếp lắng_nghệ tuyển_dụng lăng_sê quên đi đóng_góp góp_ý không lắng_nghe đôi_khi nghỉ_việc 2 quý đầu mùa tuyển_dụng 2 quý mùa thanh_lọc bớt biên_chế đỡ tiền thưởng tết mặc_dù thưởng tết chả nv mong_đợi 5 thưởng tết 1 lương 1 2 3 4 ứng_tuyển không ảnh_hưởng kỹ_thuật cốt_lõi hệ_thống thiết_kế áp_lực stress cỏ khô biến_động khả_năng cao_cskh dịch_vụ giảm_giá thông_thiếc 1 rời công_ty thông_thiếc góc đồng_nghiệp sapo công_ty phản_ánh không không sai không lãnh_đạo không bao_quát toàn_cục công_ty thông_thiếc không nắm dc góc 1 cao_trọng 5 1 đồng_nghiệp 7 8 công_ty kỹ_thuật không giảm_giá hiệu_suất 1 giảm_giá làm_ăn bố_láo công_ty đuổi bừa không ngoại_trừ chủ_nhật trầy_trật 50 k trưa bình_thường chả coi tinh_thần cống_hiến,Negative
373,SAPO,July 2019,"Công nghệ phát triển sâu, rất tốt để phát triển","Phát triển công nghệ sâu, môi trường product đáng để làm. Sếp rất quan tâm nhân viên. Môi trường mở rộng sáng tạo và cơ hội cho lập trình lên từ junior - expert
Ko OT, hết giờ làm mn chơi bilac cùng nhau. Nếu có OT thì thường lên KH trước, có tiền OT riêng","Ít chỗ ăn, và có đội khi áp lực về sản phẩm, nhưng chính điều đó lại làm bản thân tốt lên mỗi ngày",5,5,5,5,5,4,Yes,"Công nghệ phát triển sâu, rất tốt để phát triển . Phát triển công nghệ sâu, môi trường product đáng để làm. Sếp rất quan tâm nhân viên. Môi trường mở rộng sáng tạo và cơ hội cho lập trình lên từ junior - expert
Ko OT, hết giờ làm mn chơi bilac cùng nhau. Nếu có OT thì thường lên KH trước, có tiền OT riêng . Ít chỗ ăn, và có đội khi áp lực về sản phẩm, nhưng chính điều đó lại làm bản thân tốt lên mỗi ngày",công nghệ phát triển sâu rất tốt để phát triển phát triển công nghệ sâu môi trường product đáng để làm sếp rất quân tâm nhân viên môi trường mở rộng sáng tạo và cơ hội cho lập trình lên từ trẻ em expert không ot hết giờ làm mọi người chơi bilac cùng nhau nếu có làm thêm giờ thì thường lên không trước có tiền làm thêm giờ riêng ít chỗ ăn và có đội khi áp lực về sản phẩm nhưng chính điều đó lại làm bản thân tốt lên mỗi ngày,3,1,0,0,4,0.5,công_nghệ phát_triển sâu tốt phát_triển phát_triển công_nghệ sâu môi_trường product_đáng sếp quân_tâm môi_trường mở_rộng sáng_tạo lập_trình trẻ_em expert không ot bilac không tiền chỗ đội áp_lực sản_phẩm tốt,Positive
373,SAPO,July 2019,Môi trường làm việc tốt,"Văn phòng đẹp, Môi trường tốt, mọi người vui vẻ hoà đồng. Công ty có nhiều hoạt động đào tạo chuyên môn
ít phải ot, có quy định ot rõ ràng. OT sẽ tính sau khi hết giờ làm việc","Ít chỗ ăn, và có đội khi áp lực về sản phẩm, nhưng chính điều đó lại làm bản thân tốt lên mỗi ngày",5,5,5,5,5,5,Yes,"Môi trường làm việc tốt . Văn phòng đẹp, Môi trường tốt, mọi người vui vẻ hoà đồng. Công ty có nhiều hoạt động đào tạo chuyên môn
ít phải ot, có quy định ot rõ ràng. OT sẽ tính sau khi hết giờ làm việc . Ít chỗ ăn, và có đội khi áp lực về sản phẩm, nhưng chính điều đó lại làm bản thân tốt lên mỗi ngày",môi trường làm việc tốt văn phòng đẹp môi trường tốt mọi người vui vẻ hoà đồng công ty có nhiều hoạt động đào tạo chuyên môn ít phải ot có quy định làm thêm giờ rõ ràng làm thêm giờ sẽ tính sau khi hết giờ làm việc ít chỗ ăn và có đội khi áp lực về sản phẩm nhưng chính điều đó lại làm bản thân tốt lên mỗi ngày,6,1,0,0,7,0.7143,môi_trường làm_việc tốt văn_phòng đẹp môi_trường tốt vui_vẻ hòa đồng công_ty hoạt_động đào_tạo chuyên_môn ot quy_định rõ_ràng làm_việc chỗ đội áp_lực sản_phẩm tốt,Positive
373,SAPO,October 2018,"Sếp tốt, môi trường trẻ, phù hợp với fresher",Môi trường tốt cho các bạn trẻ mới ra trường muốn tìm hiểu công việc,"Lương tăng chậm, phù hợp với fresher, phúc lợi chưa được tốt lắm",3,2,3,3,4,4,Yes,"Sếp tốt, môi trường trẻ, phù hợp với fresher . Môi trường tốt cho các bạn trẻ mới ra trường muốn tìm hiểu công việc . Lương tăng chậm, phù hợp với fresher, phúc lợi chưa được tốt lắm",sếp tốt môi trường trẻ phù hợp với fresher môi trường tốt cho các bạn trẻ mới ra trường muốn tìm hiểu công việc lương tăng chậm phù hợp với fresher phúc lợi chưa được tốt lắm,4,2,0,0,6,0.3333,sếp tốt môi_trường trẻ fresher môi_trường tốt trẻ trường công_việc lương chậm fresher phúc_lợi tốt lắm,Neutral
373,SAPO,August 2018,"Môi trường trẻ, năng động","Nhiều người trẻ, năng động, được tiếp xúc với các công việc và mọi người ở lĩnh vực khác chứ không quá bó hẹp trong IT.
Môi trường làm việc thoải mái, được chia sẻ nhiều kinh nghiệm.","Không có trợ cấp OT.
Một số qui định phạt tiền cứng nhắc.
Không có trợ cấp OT.
Việc OT khá thường xuyên, công ty nên điều chỉnh để không khuyến khích OT như vậy.",3,2,4,3,3,2,Yes,"Môi trường trẻ, năng động . Nhiều người trẻ, năng động, được tiếp xúc với các công việc và mọi người ở lĩnh vực khác chứ không quá bó hẹp trong IT.
Môi trường làm việc thoải mái, được chia sẻ nhiều kinh nghiệm. . Không có trợ cấp OT.
Một số qui định phạt tiền cứng nhắc.
Không có trợ cấp OT.
Việc OT khá thường xuyên, công ty nên điều chỉnh để không khuyến khích OT như vậy.",môi trường trẻ năng động nhiều người trẻ năng động được tiếp xúc với các công việc và mọi người ở lĩnh vực khác chứ không quá bó hẹp trọng it môi trường làm việc thoải mái được chia sẻ nhiều dân tộc kinh nghiệm không có trợ cấp ot một số qui định phạt tiền cứng nhắc không có trợ cấp ot việc làm thêm giờ khá thường xuyên công ty nên điều chỉnh để không khuyến khích làm thêm giờ như vậy,3,2,0,0,5,0.2,môi_trường trẻ năng_động trẻ năng_động tiếp_xúc công_việc lĩnh_vực không bó_hẹp trọng_it môi_trường làm_việc thoải_mái dân_tộc kinh_nghiệm không trợ_cấp ot quy_định phạt tiền cứng_nhắc không trợ_cấp ot việc_làm thường_xuyên công_ty điều_chỉnh không khuyến_khích,Neutral
373,SAPO,March 2018,"Sếp tốt, đồng nghiệp thân thiện, môi trường tốt để học hỏi cho fresher","Sếp tốt, đồng nghiệp thân thiện, là môi trường tốt để thực tập, cộng tác viên, fresher học hỏi và trải nghiệm.","Lương thấp, nhiều quy định phạt trừ vào lương không đáng có, việc nhiều và không có trợ cấp OT, sắp tới mới bắt đầu áp dụng lương tháng 13.
Việc nhiều nên team mình gần như hôm nào cũng ở lại 1-2h. Hoàn toàn không có trợ cấp.",3,2,3,3,4,3,Yes,"Sếp tốt, đồng nghiệp thân thiện, môi trường tốt để học hỏi cho fresher . Sếp tốt, đồng nghiệp thân thiện, là môi trường tốt để thực tập, cộng tác viên, fresher học hỏi và trải nghiệm. . Lương thấp, nhiều quy định phạt trừ vào lương không đáng có, việc nhiều và không có trợ cấp OT, sắp tới mới bắt đầu áp dụng lương tháng 13.
Việc nhiều nên team mình gần như hôm nào cũng ở lại 1-2h. Hoàn toàn không có trợ cấp.",sếp tốt đồng nghiệp thân thiện môi trường tốt để học hỏi cho fresher sếp tốt đồng nghiệp thân thiện là môi trường tốt để thực tập cộng tác viên fresher học hỏi và trải nghiệm lương thấp nhiều quy định phạt trừ vào lương không đáng có việc nhiều và không có trợ cấp ot sắp tới mới bắt đầu áp dụng lương tháng 13 việc nhiều nên đội mình gần như hôm nào cũng ở lại 1 2h hoàn toàn không có trợ cấp,8,3,0,0,11,0.4545,sếp tốt đồng_nghiệp thân_thiện môi_trường tốt học_hỏi fresher sếp tốt đồng_nghiệp thân_thiện môi_trường tốt thực_tập cộng_tác_viên fresher học_hỏi trải_nghiệm lương quy_định phạt_trừ lương không không trợ_cấp ot áp_dụng lương 13 đội hôm 1 2 h không trợ_cấp,Neutral
373,SAPO,February 2018,"Môi trường trẻ, năng động phù hợp cho các bạn trẻ muốn phát triển bản thân",Sếp tổng rất cool và thân thiện. Trong cùng 1 bộ phận mọi người đều có tình cảm với nhau như gia đình. Luôn luôn được tạo thử thách để phát triển bản thân. Nếu bạn là 1 người trẻ muốn được phát triển bản thân thì DKT luôn là 1 đích đến phù hợp,Lương trước đây luôn được cho là thấp so với mặt bằng chung. Giờ thì đã có cải thiện hơn nhưng vẫn không được gọi là cao,4,2,4,3,4,4,Yes,"Môi trường trẻ, năng động phù hợp cho các bạn trẻ muốn phát triển bản thân . Sếp tổng rất cool và thân thiện. Trong cùng 1 bộ phận mọi người đều có tình cảm với nhau như gia đình. Luôn luôn được tạo thử thách để phát triển bản thân. Nếu bạn là 1 người trẻ muốn được phát triển bản thân thì DKT luôn là 1 đích đến phù hợp . Lương trước đây luôn được cho là thấp so với mặt bằng chung. Giờ thì đã có cải thiện hơn nhưng vẫn không được gọi là cao",môi trường trẻ năng động phù hợp cho các bạn trẻ muốn phát triển bản thân sếp tổng rất mát mẻ và thân thiện trọng cùng 1 bộ phận mọi người đều có tình cảm với nhau như gia đình luôn luôn được tạo thử thách để phát triển bản thân nếu bạn là 1 người trẻ muốn được phát triển bản thân thì dkt luôn là 1 đích đến phù hợp lương trước đây luôn được cho là thấp so với mặt bằng chung giờ thì đã có cải thiện hơn nhưng vẫn không được gọi là cao,7,1,0,0,8,0.75,môi_trường trẻ năng_động trẻ phát_triển sếp tổng mát_mẻ thân_thiện_trọng 1 bộ_phận tình_cảm gia_đình thử_thách phát_triển 1 trẻ phát_triển dkt 1 đích lương mặt_bằng cải_thiện không gọi_là,Positive
375,Scandinavian Software Park,January 2025,Văn hóa làm việc Bắc Âu cùng sự cân bằng giữa công việc và cuộc sống,"1. Tại đây, môi trường làm việc quốc tế, cơ hội đi công tác công ty mẹ ở Bắc Âu nhiều để giao lưu học hỏi kinh nghiệm, sử dụng Tiếng Anh hàng ngày, công ty cũng có hỗ trợ dạy Tiếng Anh miễn phí với giáo viên bản xứ có trình độ sư phạm tốt.
2. Đồng nghiệp từ các quốc gia khác nhau, thân thiện, hỗ trợ nhiệt tình, bình đẳng, không có khoảng cách, tất cả đều theo mô hình quản lý phẳng. Chỉ có manager trực tiếp ở công ty mẹ tại Thụy Điển, được trao đổi môt-một trực tiếp với manager sau mỗi 2 tuần về bất kể điều gì, tạo sự kết nối và thân thiện giữa mình và manager để đưa ra những nguyện vọng hoặc định hướng của mình lâu dài tại công ty.
3. Giờ giấc làm việc linh hoạt, tự chủ động trong công việc miễn đảm bảo hoàn thành công việc.
4. Khi vào công ty, mình được cung cấp thiết bị làm việc hiện đại, laptop cấu hình cao, 2 màn hình cỡ lớn, chuột, bàn phím, điện thoại IPhone, thẻ sim gọi và data miễn phí, cùng nhiều hỗ trợ khác như sinh nhật, tập gym, bơi.. nói chung mình thấy trang thiết bị là rất tốt.
5. Nói chung mình hài lòng về môi trường làm việc có được sự tự chủ và cân bằng giữa công việc và cuộc sống.
Mình hoàn toàn làm chủ về thời gian và cho mình sự linh hoạt nhất định trong khuôn khổ.",Sẽ là rất tuyệt vời nếu công ty có thêm hơn nữa những phúc lợi cho nhân viên.,5,4,4,5,5,5,Yes,"Văn hóa làm việc Bắc Âu cùng sự cân bằng giữa công việc và cuộc sống . 1. Tại đây, môi trường làm việc quốc tế, cơ hội đi công tác công ty mẹ ở Bắc Âu nhiều để giao lưu học hỏi kinh nghiệm, sử dụng Tiếng Anh hàng ngày, công ty cũng có hỗ trợ dạy Tiếng Anh miễn phí với giáo viên bản xứ có trình độ sư phạm tốt.
2. Đồng nghiệp từ các quốc gia khác nhau, thân thiện, hỗ trợ nhiệt tình, bình đẳng, không có khoảng cách, tất cả đều theo mô hình quản lý phẳng. Chỉ có manager trực tiếp ở công ty mẹ tại Thụy Điển, được trao đổi môt-một trực tiếp với manager sau mỗi 2 tuần về bất kể điều gì, tạo sự kết nối và thân thiện giữa mình và manager để đưa ra những nguyện vọng hoặc định hướng của mình lâu dài tại công ty.
3. Giờ giấc làm việc linh hoạt, tự chủ động trong công việc miễn đảm bảo hoàn thành công việc.
4. Khi vào công ty, mình được cung cấp thiết bị làm việc hiện đại, laptop cấu hình cao, 2 màn hình cỡ lớn, chuột, bàn phím, điện thoại IPhone, thẻ sim gọi và data miễn phí, cùng nhiều hỗ trợ khác như sinh nhật, tập gym, bơi.. nói chung mình thấy trang thiết bị là rất tốt.
5. Nói chung mình hài lòng về môi trường làm việc có được sự tự chủ và cân bằng giữa công việc và cuộc sống.
Mình hoàn toàn làm chủ về thời gian và cho mình sự linh hoạt nhất định trong khuôn khổ. . Sẽ là rất tuyệt vời nếu công ty có thêm hơn nữa những phúc lợi cho nhân viên.",văn hóa làm việc bắc âu cùng sự cân bằng giữa công việc và cuộc sống 1 tại đây môi trường làm việc quốc tế cơ hội đi công tác công ty mẹ ở bắc âu nhiều để giao lưu học hỏi dân tộc kinh nghiệm sử dụng tiếng anh hàng ngày công ty cũng có hỗ trợ dạy tiếng anh miễn phí với giáo viên bản xứ có trình độ sư phạm tốt 2 đồng nghiệp từ các quốc gia khác nhau thân thiện hỗ trợ nhiệt tình bình đẳng không có khoảng cách tất cả đều theo mô hình quản lý phẳng chỉ có giám đốc trực tiếp ở công ty mẹ tại thụy điển được trao đổi môt một trực tiếp với giám đốc sau mỗi 2 tuần về bất kể điều gì tạo sự kết nối và thân thiện giữa mình và giám đốc để đưa ra những nguyện vọng hoặc định hướng của mình lâu dài tại công ty 3 giờ giấc làm việc linh hoạt tự chủ động trọng công việc miễn đảm bảo hoàn thành công việc 4 khi vào công ty mình được cung cấp thiết bị làm việc hiện đại máy tính xách tay cấu hình cao 2 màn hình cỡ lớn chuột bàn phím điện thoại iphone thẻ sim gọi và data miễn phí cùng nhiều hỗ trợ khác như sinh nhật tập gym bơi nói chung mình thấy trang thiết bị là rất tốt 5 nói chung mình hài lòng về môi trường làm việc có được sự tự chủ và cân bằng giữa công việc và cuộc sống mình hoàn toàn làm chủ về thời gian và cho mình sự linh hoạt nhất định trọng khuôn khổ sẽ là rất tuyệt vời nếu công ty có thêm hơn nữa những phúc lợi cho nhân viên,14,2,0,0,16,0.75,văn_hóa làm_việc bắc âu_cùng cân_bằng công_việc cuộc_sống 1 môi_trường làm_việc quốc_tế đi công_tác công_ty mẹ bắc âu_nhiều giao_lưu_học_hỏi dân_tộc kinh_nghiệm tiếng hàng công_ty dạy tiếng miễn_phí giáo_viên trình_độ sư_phạm tốt 2 đồng_nghiệp quốc_gia thân_thiện nhiệt_tình bình_đẳng không mô_hình phẳng giám_đốc công_ty mẹ thụy_điển trao_đổi môt giám_đốc 2 tuần kết_nối thân_thiện giám_đốc nguyện_vọng định_hướng lâu_dài công_ty 3 giờ_giấc làm_việc linh_hoạt_tự chủ_động_trọng công_việc miễn hoàn_thành công_việc 4 công_ty thiết_bị làm_việc hiện_đại máy_tính_xách tay_cấu_hình 2 màn_hình cỡ chuột bàn_phím điện_thoại iphone thẻ_sim data miễn_phí sinh_nhật tập gym bơi trang_thiết_bị tốt 5 hài_lòng môi_trường làm_việc tự_chủ cân_bằng công_việc cuộc_sống làm_chủ linh_hoạt nhất_định_trọng khuôn_khổ tuyệt_vời công_ty phúc_lợi,Positive
375,Scandinavian Software Park,March 2025,Bắc Âu – Hình Mẫu Lý Tưởng Cho Môi Trường Làm Việc Hiện Đại,"What i liked?
- Văn phòng làm việc đẹp, mới, hiện đại. Hoa quả tươi mỗi ngày đều được bày sẵn trên đĩa ở phòng ăn. Trà, caphe, và đồ ăn nhẹ luôn sẵn sàng.
- Ngày đầu tiên đến đã nhận được thiệp, hoa welcome. Các anh chị và các bạn của back office đều rất nice, luôn sẵn sàng để hỗ trợ mình.
- Đồng nghiệp ở Việt Nam và Thụy Điển siêu chất lượng
- Trang thiết bị được cấp đều không dây, khá xịn xò
Tôi tin rằng năng suất đến từ hiệu quả, không phải thời gian làm việc kéo dài",Hi vọng sẽ có các bữa tiệc trà bánh nho nhỏ vào các dịp lễ và phúc lợi ngày càng tốt hơn cho nhân viên.,5,5,5,5,5,5,Yes,"Bắc Âu – Hình Mẫu Lý Tưởng Cho Môi Trường Làm Việc Hiện Đại . What i liked?
- Văn phòng làm việc đẹp, mới, hiện đại. Hoa quả tươi mỗi ngày đều được bày sẵn trên đĩa ở phòng ăn. Trà, caphe, và đồ ăn nhẹ luôn sẵn sàng.
- Ngày đầu tiên đến đã nhận được thiệp, hoa welcome. Các anh chị và các bạn của back office đều rất nice, luôn sẵn sàng để hỗ trợ mình.
- Đồng nghiệp ở Việt Nam và Thụy Điển siêu chất lượng
- Trang thiết bị được cấp đều không dây, khá xịn xò
Tôi tin rằng năng suất đến từ hiệu quả, không phải thời gian làm việc kéo dài . Hi vọng sẽ có các bữa tiệc trà bánh nho nhỏ vào các dịp lễ và phúc lợi ngày càng tốt hơn cho nhân viên.",bắc âu hình mẫu lý tưởng cho môi trường làm việc hiện đại gì tôi liked văn phòng làm việc đẹp mới hiện đại hoa quả tươi mỗi ngày đều được bày sẵn trên đĩa ở phòng ăn trà caphe và đồ ăn nhẹ luôn sẵn sàng ngày đầu tiên đến đã nhận được thiệp hoa welcome các anh chị và các bạn của trở lại văn phòng đều rất nice luôn sẵn sàng để hỗ trợ mình đồng nghiệp ở việt nam và thụy điển siêu chất lượng trang thiết bị được cấp đều không dây khá xịn xò tôi thiếc rằng năng suất đến từ hiệu quả không phải thời gian làm việc kéo dài chào vọng sẽ có các bữa tiệc trà bánh nho nhỏ vào các dịp lễ và phúc lợi ngày càng tốt hơn cho nhân viên,8,0,0,0,8,1.0,bắc âu_hình_mẫu lý_tưởng môi_trường làm_việc hiện_đại liked văn_phòng làm_việc đẹp hiện_đại hoa_quả tươi bày sẵn đĩa phòng trà_caphe đồ_ăn nhẹ sẵn_sàng thiệp hoa_welcome anh_chị trở_lại văn_phòng nice sẵn_sàng đồng_nghiệp việt_nam thụy_điển siêu chất_lượng trang_thiết_bị không dây xịn_xò thiếc năng_suất hiệu_quả không làm_việc kéo_dài chào_vọng bữa tiệc trà bánh nho_nhỏ dịp lễ phúc_lợi tốt,Positive
